bounce,🏀,2
bouncer,💪,2
bouncing,🏀,2
bouncy,🏀,2
bound,🔗,1
boundary,🚧,2
boundless,♾️,2
bounds,🚧,2
bounteous,🎁,2
bountiful,🎁,2
bounty,🎁,2
bouquet,💐,3
bourbon,🥃,3
bourgeois,🎩,1
bourgeoisie,🎩,1
bout,🥊,2
boutique,👗,2
boutonniere,🌸,2
bovine,🐄,3
bow,🎀,2
bowdlerize,✂️,1
bowel,🫃,1
bower,🌳,1
bowl,🥣,3
bowler,🎳,2
bowling,🎳,3
bowman,🏹,3
bowsprit,⛵,1
box,📦,3
boxer,🥊,3
boxing,🥊,3
boy,👦,3
boycott,🚫,2
boyhood,👦,2
boyish,👦,1
bozo,🤡,2
bra,👙,2
brace,🦴,1
bracelet,📿,3
bracing,❄️,1
bracken,🌿,1
bracket,🗜️,1
brackish,💧,1
bract,🌿,1
brad,📌,1
brag,🗣️,2
braggart,🗣️,1
braid,💇,2
braille,🔡,1
brain,🧠,3
brainless,🧠,1
brainy,🧠,2
braise,🍲,2
brake,🛑,3
brakeman,🚂,1
bramble,🌿,1
bran,🌾,1
branch,🌿,3
brand,🏷️,2
brandish,🗡️,2
brandy,🥃,2
brash,😤,1
brass,🎺,2
brassiere,👙,2
brassy,🎺,1
brat,😝,2
bratty,😝,1
bravado,😤,1
brave,🦁,2
bravery,🦁,2
bravo,👏,2
bravura,🎭,1
brawl,🥊,2
brawn,💪,2
brawny,💪,2
bray,🐴,2
brazen,😤,1
brazier,🔥,2
breach,🚨,1
bread,🍞,3
breadth,📏,1
break,💔,2
breakable,🥚,1
breakage,💥,1
breaker,🌊,1
breast,🍗,1
breath,💨,2
breathable,💨,1
breathe,💨,2
breather,😮‍💨,1
breathless,😮‍💨,2
bred,👶,1
breech,👖,1
breeches,👖,2
breed,🐕,2
breeding,🐕,1
breeze,🍃,3
breezy,🍃,2
brethren,🙏,1
breviary,📖,1
brevity,⏱️,1
brew,☕,2
brewery,🍺,2
briar,🌿,1
bribe,💰,2
bribery,💰,2
brick,🧱,3
bridal,👰,2
bride,👰,3
bridge,🌉,3
bridle,🐴,2
brief,📄,1
briefing,📋,2
briefs,🩲,2
brier,🌿,1
brig,🚢,1
brigade,🚒,1
brigand,🏴‍☠️,1
brigantine,⛵,1
bright,✨,2
brighten,✨,2
brilliance,✨,2
brilliant,✨,2
brim,🎩,1
brimful,🥤,1
brimstone,🔥,1
brindled,🐕,1
brine,🧂,1
bring,🤲,1
brink,⏳,1
brinkmanship,⚖️,1
briny,🧂,1
briquette,🔥,1
brisk,🏃,1
brisket,🥩,2
bristle,🪥,1
bristly,🪥,1
britches,👖,1
brittle,💔,1
broach,🗣️,1
broad,📏,1
broaden,📏,1
brocade,🧵,1
broccoli,🥦,3
brochure,📄,2
brogan,👞,1
brogue,👞,1
broil,🍳,2
broiler,🍳,1
broke,💸,2
broken,💔,3
broker,💼,2
brokerage,💼,1
bromide,🧪,1
bromine,🧪,1
bronchi,🫁,1
bronchial,🫁,1
bronchitis,🫁,2
bronchus,🫁,1
bronco,🐴,2
brontosaurus,🦕,3
bronze,🥉,3
brooch,📌,2
brood,🐣,2
brooder,🐔,1
brook,🏞️,2
broom,🧹,3
broth,🍲,2
brothel,🏚️,1
brother,👬,3
brotherhood,👬,2
brotherly,👬,1
brought,🤲,1
brouhaha,😵,1
brow,👁️,1
brown,🟤,3
brownie,🍫,3
brownish,🟤,1
browse,🔍,2
brr,🥶,2
bruin,🐻,2
bruise,🤕,3
bruiser,🥊,1
brunch,🥞,2
brunet,👨,1
brunette,👩,2
brunt,💥,1
brush,🖌️,3
brusque,😤,1
brutal,😡,2
brutality,😡,1
brutalize,😡,1
brute,👹,2
brutish,👹,1
bubble,🫧,3
bubbly,🍾,2
buccaneer,🏴‍☠️,2
buck,🦌,2
bucket,🪣,3
bucketful,🪣,1
buckle,🔧,1
buckler,🛡️,1
bucolic,🌾,1
bud,🌱,2
buddy,🧑‍🤝‍🧑,1
budge,➡️,1
budgerigar,🐦,2
budget,💰,2
budgetary,💰,1
budgie,🐦,2
buff,💪,1
buffalo,🐃,3
buffer,🛡️,1
buffet,🍽️,3
buffoon,🤡,2
buffoonery,🤡,1
bug,🐛,3
bugaboo,👻,1
buggy,🚙,2
bugle,🎺,3
build,🏗️,2
builder,👷,2
building,🏢,3
built,🏗️,1
bulb,💡,3
bulbous,🧅,1
bulge,🫃,1
bulgy,🫃,1
bulimia,🤢,1
bulimic,🤢,1
bulk,📦,1
bulky,📦,1
bull,🐂,3
bulldoze,🚜,1
bulldozer,🚜,3
bullet,🔫,2
bulletin,📰,2
bullion,🪙,2
bullish,📈,1
bullock,🐂,2
bully,😠,2
bulrush,🌾,1
bulwark,🧱,1
bum,🍑,1
bumble,🐝,1
bumbling,😵,1
bummer,😞,2
bump,💥,2
bumper,🚗,2
bumpkin,👨‍🌾,1
bumptious,😤,1
bumpy,🛣️,2
bun,🍞,2
bunch,🍇,2
bundle,📦,2
bung,🍺,1
bungalow,🏠,2
bungle,🤦,1
bunion,🦶,2
bunk,🛏️,2
bunker,🪖,2
bunkum,🗑️,1
bunny,🐰,3
buns,🍞,2
bunt,⚾,2
bunting,🎏,1
buoy,🛟,3
buoyancy,🛟,1
buoyant,🛟,1
bur,🌰,1
burden,🎒,2
burdensome,🎒,1
burdock,🌿,1
bureau,🏢,1
bureaucracy,🏛️,1
bureaucrat,🏛️,1
bureaucratic,🏛️,1
bureaux,🏢,1
burg,🏘️,1
burgeon,🌱,1
burger,🍔,3
burgher,🏘️,1
burglar,🥷,2
burglarize,🥷,1
burglary,🥷,2
burial,⚰️,3
burlap,🧵,1
burlesque,🎭,1
burly,💪,1
burn,🔥,3
burner,🔥,2
burning,🔥,3
burnish,✨,1
burnoose,🧥,1
burnt,🔥,2
burp,😮,2
burr,🌰,1
burrito,🌯,3
burro,🫏,2
burrow,🕳️,2
bursar,💰,1
bursitis,🤕,1
burst,💥,2
bury,⚰️,2
bus,🚌,3
bush,🌳,2
bushed,😴,1
bushel,🧺,1
bushman,🏹,1
bushy,🌳,1
business,💼,3
businessman,💼,2
businesswoman,💼,2
busing,🚌,1
buss,💋,1
bussing,🚌,1
bust,👤,1
buster,💥,1
