retrogress,⏪,2
retrogression,⏪,2
retrogressive,⏪,1
retrorocket,🚀,2
retrospect,🔙,2
retrospection,🔙,2
retrospective,🔙,2
return,🔙,3
returnable,♻️,2
returnee,🔙,2
reunification,🤝,2
reunify,🤝,2
reunion,🤝,3
reunite,🤝,3
reupholster,🛋️,2
reusable,♻️,3
reuse,♻️,3
rev,🏎️,2
revalue,💲,2
revamp,🔧,2
reveal,🎭,2
revealing,👀,2
reveille,🎺,2
revel,🎉,2
revelation,💡,2
reveller,🎉,2
revelry,🎉,3
revenge,😈,2
revengeful,😈,2
revenue,💰,2
reverberate,🔊,2
reverberation,🔊,2
revere,🙏,2
reverence,🙏,2
reverend,⛪,2
reverent,🙏,2
reverential,🙏,2
reverie,💭,2
reversal,🔄,2
reverse,🔄,3
reversible,🔄,2
reversion,🔄,2
revert,🔄,2
review,📝,2
revile,😡,2
revise,✏️,2
revision,✏️,2
revitalization,🔋,2
revitalize,🔋,2
revival,🔥,2
revivalist,⛪,2
revive,🔋,2
revivify,🔋,2
revocable,📝,1
revocation,🚫,2
revoke,🚫,3
revolt,✊,2
revolting,🤢,2
revolution,✊,2
revolutionary,✊,2
revolutionist,✊,2
revolutionize,🔄,2
revolve,🔄,3
revolver,🔫,3
revue,🎭,2
revulsion,🤢,2
reward,🏆,3
rewarding,🏆,2
rewind,⏪,3
reword,✏️,2
rework,🔧,2
rewound,⏪,2
rewrite,✏️,2
rewritten,✏️,2
rewrote,✏️,2
rhapsodic,🎵,2
rhapsodize,🎵,2
rhapsody,🎵,2
rhea,🐦,2
rheostat,🎛️,2
rhetoric,🗣️,2
rhetorical,🗣️,2
rhetorician,🗣️,2
rheum,😷,1
rheumatic,🦴,2
rheumatism,🦴,2
rheumy,😷,1
rhinestone,💎,2
rhino,🦏,3
rhinoceros,🦏,3
rhizome,🌱,2
rhododendron,🌸,2
rhomboid,🔷,2
rhombus,🔷,3
rhubarb,🌱,2
rhyme,🎵,2
rhythm,🎵,3
rhythmic,🎵,2
rhythmical,🎵,2
rib,🍖,2
ribald,😏,1
ribaldry,😏,1
ribbon,🎀,3
riboflavin,💊,1
rice,🍚,3
rich,💰,3
riches,💰,3
rick,🌾,1
rickets,🦴,1
rickety,🪑,2
ricksha,🛺,2
rickshaw,🛺,3
ricochet,💥,2
ricotta,🧀,2
