stutter,🗣️,2
sty,🐷,2
stye,👁️,2
style,👗,2
styli,✒️,1
stylish,👗,2
stylist,💇,3
stylistic,🎨,1
stylize,🎨,2
stylus,✒️,3
stymie,🚧,2
styptic,🩹,1
suave,😎,2
suavity,😎,1
sub,🥪,3
subatomic,⚛️,2
subbasement,🏚️,2
subcommittee,👥,1
subcompact,🚗,2
subconscious,🧠,2
subcontinent,🗺️,2
subcontract,📄,1
subculture,👥,1
subcutaneous,💉,2
subdivide,➗,2
subdivision,🏘️,2
subdue,🥊,2
subheading,📰,2
subhuman,👹,1
subject,📚,2
subjection,⛓️,1
subjective,🤔,1
subjectivity,🤔,1
subjugate,⛓️,2
subjugation,⛓️,2
subjunctive,📖,1
sublease,📄,1
sublet,📄,1
sublimate,⚗️,1
sublimation,⚗️,1
sublime,✨,2
subliminal,🧠,1
submarine,🚢,3
submerge,🌊,2
submergence,🌊,1
submersible,🛥️,2
submersion,🌊,2
submission,🏳️,2
submissive,🐕,1
submit,📤,2
subnormal,📉,1
subordinate,👔,2
subordination,📉,1
suborn,💰,1
subplot,📖,1
subpoena,📜,2
subscribe,📩,2
subscript,🔡,1
subscription,📬,2
subsequent,➡️,1
subservience,🙇,2
subservient,🙇,2
subset,🔢,1
subside,📉,2
subsidence,📉,1
subsidiary,🏢,2
subsidization,💰,1
subsidize,💰,2
subsidy,💰,2
subsist,🍞,1
subsistence,🍞,2
subsoil,🟤,1
subsonic,✈️,1
substance,🧪,2
substandard,📉,1
substantial,📏,1
substantiate,✅,1
substantiation,✅,1
substantive,📄,1
substation,⚡,2
substitute,🔄,2
substitution,🔄,2
substrata,🪨,1
substratum,🪨,1
substructure,🏗️,1
subsume,➕,1
subterfuge,🎭,2
subterranean,🕳️,2
subtitle,📝,2
subtle,🤏,1
subtlety,🤏,1
subtotal,➕,1
subtract,➖,3
subtraction,➖,3
subtropical,🌴,2
suburb,🏘️,2
suburban,🏘️,2
suburbanite,🏘️,1
suburbia,🏘️,2
subversion,🕵️,1
subversive,🕵️,1
subvert,🕵️,1
subway,🚇,3
succeed,🏆,2
success,🏆,3
successful,🏆,2
succession,➡️,1
successive,➡️,1
successor,➡️,2
succinct,✂️,1
succor,🤲,1
succotash,🌽,2
succulence,🌵,1
succulent,🌵,3
succumb,😔,1
such,👉,1
suck,👄,2
sucker,🍭,2
suckle,🍼,2
suckling,🍼,1
sucrose,🍬,2
suction,🌀,2
sudden,⚡,2
suds,🧼,2
sudsy,🧼,2
sue,⚖️,2
suede,👞,1
suet,🥩,1
suffer,😖,2
sufferance,😖,1
suffering,😖,3
suffice,✅,1
sufficiency,✅,1
sufficient,✅,1
suffix,🔤,2
suffocate,😵,2
suffocation,😵,2
suffrage,🗳️,2
suffragette,🗳️,2
suffuse,🌅,1
suffusion,🌅,1
sugar,🍬,3
sugarless,🚫,1
sugary,🍬,2
suggest,💡,2
suggestible,🤷,1
suggestion,💡,2
suggestive,😏,1
suicidal,😰,1
suicide,😰,1
suit,👔,3
suitability,✅,1
suitable,✅,2
suite,🏨,2
suitor,💐,2
sukiyaki,🍲,2
sulfate,🧪,1
sulfide,🧪,1
sulfur,🟡,2
sulfuric,🧪,1
sulfurous,🟡,1
