communistic,☭,2
community,🏘️,2
commutation,🔄,1
commutative,🔄,1
commute,🚆,2
commuter,🚆,2
compact,📦,2
compactor,🗜️,2
companion,🤝,2
companionable,🤝,1
companionship,🤝,2
company,🏢,2
comparable,⚖️,1
comparative,⚖️,1
compare,⚖️,2
comparison,⚖️,2
compartment,🚪,2
compass,🧭,3
compassion,❤️,2
compassionate,❤️,2
compatibility,🤝,1
compatible,🔌,2
compatriot,🤝,1
compel,👉,1
compelling,✨,1
compellingly,✨,1
compendia,📚,1
compendium,📚,2
compensate,💰,2
compensation,💰,2
compensatory,💰,1
compete,🏁,2
competence,✅,1
competency,✅,1
competent,✅,2
competition,🏆,2
competitive,🏆,2
competitively,🏆,1
competitor,🏃,2
compilation,📚,2
compile,📚,2
compiler,💻,2
complacence,😌,1
complacency,😌,2
complacent,😌,2
complain,😣,2
complainant,⚖️,1
complaint,😣,2
complaisance,🙂,1
complaisant,🙂,1
complement,➕,1
complementary,➕,1
complete,✅,2
completion,✅,2
complex,🧩,2
complexion,😊,1
complexity,🧩,2
compliance,✅,1
compliant,✅,1
complicate,🧩,1
complicated,🧩,2
complication,🧩,2
complicity,🤝,1
compliment,💬,2
complimentary,🎁,2
comply,✅,1
component,🔩,2
comport,🚶,1
comportment,🚶,1
compose,🎼,2
composed,😌,2
composer,🎼,3
composite,🧩,1
composition,🎼,2
compositor,🖨️,1
compost,🌱,3
composure,😌,2
compote,🍯,2
compound,🧪,2
comprehend,🧠,2
comprehensible,🧠,1
comprehension,🧠,2
comprehensive,📋,1
compress,🗜️,2
compression,🗜️,2
compressor,🗜️,2
comprise,🧩,1
compromise,🤝,2
comptroller,💼,1
compulsion,🔁,1
compulsive,🔁,2
compulsory,📋,1
compunction,😣,1
computation,🧮,2
compute,🧮,2
computer,💻,3
computerization,💻,1
computerize,💻,2
comrade,🤝,2
comradeship,🤝,2
con,🚫,1
concatenation,🔗,2
concave,🌙,2
concavity,🌙,1
conceal,🙈,2
concealment,🙈,2
concede,🏳️,2
conceit,😤,2
conceited,😤,2
conceivable,🤔,1
conceive,🤔,1
concentrate,🧠,2
concentrated,🧠,2
concentration,🧠,2
concentric,🎯,2
concept,💡,2
conception,💡,2
conceptual,💡,1
conceptualize,💡,1
concern,😟,2
concerned,😟,2
concerning,❓,1
concert,🎤,3
concerted,🤝,1
concerti,🎻,2
concertina,🪗,2
concerto,🎻,2
concession,🎫,2
conch,🐚,3
concierge,🛎️,2
conciliate,🤝,1
conciliation,🤝,2
conciliatory,🤝,1
concise,✂️,2
conclave,🏛️,1
conclude,🏁,2
conclusion,🏁,2
conclusive,✅,2
concoct,🧪,2
concoction,🧪,2
concomitant,➕,1
concord,🤝,2
concordance,🤝,1
concordant,🤝,1
concourse,🏛️,2
concrete,🧱,3
concubine,👑,1
concur,✅,2
concurrence,✅,1
concurrent,🔀,1
concussion,🤕,3
condemn,👎,2
condemnation,👎,2
condemnatory,👎,1
condensation,💧,2
condense,💧,2
condenser,🧊,1
condescend,😒,2
condescending,😒,2
condescension,😒,2
condiment,🧂,2
condition,📋,2
conditional,❓,1
conditioned,📋,1
conditioner,🧴,2
condo,🏢,2
condolence,🕯️,2
condom,🍆,1
condominium,🏢,2
condone,✅,1
condor,🦅,3
conducive,➕,1
conduct,🎼,2
conduction,⚡,2
conductive,⚡,2
conductivity,⚡,2
conductor,🎼,3
conduit,🔧,2
cone,🍦,3
confection,🍬,2
confectioner,🍬,2
confectionery,🍬,2
confederacy,🤝,2
confederate,🤝,2
confederation,🤝,2
confer,💬,2
conference,🎙️,2
conferment,🎓,1
confess,🙏,2
confession,🙏,3
confessional,⛪,2
confessor,⛪,1
confetti,🎊,3
confidant,🤫,2
confidante,🤫,2
confide,🤫,2
confidence,💪,2
confident,💪,2
confidential,🤫,2
confidentiality,🤫,2
configuration,⚙️,2
confine,🔒,2
confinement,🔒,2
confines,🔒,1
confirm,✅,2
confirmation,✅,2
confirmed,✅,2
confiscate,🚫,2
confiscation,🚫,2
conflagration,🔥,2
conflict,⚔️,2
confluence,🌊,2
conform,✅,1
conformation,⚙️,1
conformist,👥,1
conformity,👥,1
confound,😵,2
confront,😠,2
confrontation,⚔️,2
confuse,😵,2
confused,😵,3
confusing,😵,2
confusion,😵,2
conga,💃,2
congeal,🧊,2
congenial,😊,2
congeniality,😊,1
congenital,🧬,2
