veggie,🥦,3
vehemence,😤,2
vehement,😤,2
vehicle,🚗,3
vehicular,🚗,2
veil,👰,2
veiled,👰,1
vein,🩸,2
veld,🌾,1
veldt,🌾,1
vellum,📜,2
velocity,💨,2
velour,🧵,1
velours,🧵,1
velvet,🧵,2
velveteen,🧵,1
velvety,🧵,1
venal,💰,1
venality,💰,1
vend,🏧,2
vender,🏧,2
vendetta,🔪,1
vendor,🏪,2
veneer,🪵,1
venerable,🧓,1
venerate,🙏,2
veneration,🙏,2
venereal,🦠,1
vengeance,😡,1
vengeful,😡,2
venial,✝️,1
venison,🍖,2
venom,🐍,2
venomous,🐍,2
venous,🩸,1
vent,🌬️,2
ventilate,🌬️,2
ventilation,🌬️,2
ventilator,🌬️,2
ventral,🐟,1
ventricle,❤️,1
ventriloquism,🎭,1
ventriloquist,🎭,2
venture,🚀,1
venturesome,🎢,1
venturous,🎢,1
venue,🏟️,2
veracious,✅,1
veracity,✅,1
veranda,🏡,2
verandah,🏡,2
verb,📝,1
verbal,🗣️,2
verbalize,🗣️,2
verbatim,📝,1
verbena,🌸,1
verbiage,📝,1
verbose,📚,1
verbosity,📚,1
verdant,🌿,2
verdict,⚖️,3
verdigris,🟢,1
verdure,🌿,1
verge,➡️,1
verifiable,✅,1
verification,✅,2
verify,✅,2
verily,✅,1
verisimilitude,🎭,1
veritable,✅,1
verity,✅,1
vermicelli,🍝,2
vermilion,🔴,2
vermin,🐀,2
verminous,🐀,1
vermouth,🍷,2
vernacular,🗣️,1
vernal,🌱,1
versatile,🔧,1
versatility,🔧,1
verse,📜,2
versed,📚,1
versification,📝,1
version,🔢,1
versus,⚔️,2
vertebra,🦴,2
vertebrae,🦴,2
vertebral,🦴,1
vertebrate,🦴,1
vertex,📐,1
vertical,↕️,2
vertices,📐,1
vertiginous,😵,1
vertigo,😵,2
verve,✨,1
very,‼️,1
vespers,⛪,1
vessel,🚢,2
vest,🦺,3
vested,🦺,1
vestibule,🚪,1
vestige,🦴,1
vestigial,🦴,1
vestment,👘,1
vestry,⛪,1
vet,🐾,2
vetch,🌱,1
veteran,🎖️,2
veterinarian,🐾,2
veterinary,🐾,2
veto,🚫,3
vex,😠,2
vexation,😠,1
vexatious,😠,1
via,➡️,1
viability,✅,1
viable,✅,1
viaduct,🌉,2
vial,🧪,3
viand,🍽️,1
vibes,✨,1
vibrancy,✨,2
vibrant,🌈,2
vibraphone,🎹,2
vibrate,📳,3
vibration,📳,2
vibrato,🎵,1
vibrator,📳,1
viburnum,🌸,1
vicar,⛪,2
vicarage,⛪,1
vicarious,👀,1
vice,🔧,1
viceroy,👑,1
vicinity,📍,2
vicious,😠,2
victim,🩹,2
victimization,🩹,1
victimize,🩹,1
victor,🏆,2
victorious,🏆,3
victory,🏆,3
victuals,🍽️,1
vicuna,🦙,2
video,📹,3
vie,🥊,1
view,👀,2
viewer,📺,2
viewing,👀,1
vigil,🕯️,3
vigilance,👁️,2
vigilant,👁️,2
vigilante,🦸,1
vigilantism,🦸,1
vignette,🖼️,1
vigor,💪,2
vigorous,💪,2
vile,🤢,2
vilification,🗯️,1
vilify,🗯️,1
villa,🏡,3
village,🏘️,3
villager,🧑‍🌾,2
villain,🦹,3
villainous,🦹,2
villainy,🦹,1
vim,💪,1
vinaigrette,🥗,2
vindicate,✅,1
vindication,✅,1
vindictive,😠,1
vine,🍇,2
vinegar,🍶,2
vinegary,🍶,1
vintage,🕰️,2
vintner,🍷,1
vinyl,💿,2
viola,🎻,2
violable,⚠️,1
violate,⚠️,1
violation,⚠️,1
violence,👊,2
violent,👊,2
violet,🟣,3
violin,🎻,3
violinist,🎻,2
violist,🎻,2
viper,🐍,2
virago,😠,1
viral,🦠,2
vireo,🐦,1
virgin,👼,1
virginal,👼,1
virginity,👼,1
virile,💪,1
virility,💪,1
virtual,💻,2
virtue,😇,2
virtuosi,🎻,1
virtuosity,🎻,1
virtuoso,🎻,2
virtuous,😇,2
virulence,🦠,1
virulent,🦠,1
virus,🦠,3
visa,🛂,3
visage,🙂,1
viscera,🫀,1
visceral,🫀,1
viscid,🍯,1
viscosity,🍯,2
viscount,👑,1
viscountess,👑,1
viscous,🍯,2
vise,🔩,2
visibility,👁️,2
visible,👁️,2
vision,👁️,2
visionary,🔮,1
visit,🚪,2
visitation,🚪,1
visitor,🚪,2
visor,🧢,2
vista,🏞️,2
visual,👁️,2
visualization,🧠,1
visualize,🧠,1
vital,❤️,2
vitality,💪,2
vitalize,💪,1
vitamin,💊,3
vitiate,⚠️,1
vitreous,🪟,1
vitriol,😡,1
vitriolic,😡,1
vituperation,😡,1
vituperative,😡,1
vivacious,😄,2
vivacity,😄,1
vivid,🌈,2
vivify,✨,1
viviparous,🤰,1
vivisection,🔬,1
vixen,🦊,2
vizier,👑,1
vocabulary,📖,2
vocal,🎤,2
vocalist,🎤,2
vocalization,🎤,1
vocalize,🎤,1
vocation,💼,2
vocational,💼,1
vociferous,📢,1
vodka,🍸,2
vogue,✨,1
voguish,✨,1
voice,🗣️,3
voiced,🗣️,1
voiceless,🤐,1
void,⚫,2
volatile,🧪,2
volatility,📉,1
volcanic,🌋,2
volcano,🌋,3
vole,🐀,1
volition,🧠,1
volley,🏐,2
volt,⚡,2
voltage,⚡,2
voltaic,⚡,1
voltmeter,⚡,1
volubility,🗣️,1
voluble,🗣️,1
volume,🔊,2
voluminous,📚,1
voluntary,🙋,2
volunteer,🙋,3
voluptuary,😏,1
voluptuous,😏,1
vomit,🤮,3
voodoo,🪆,1
voodooism,🪆,1
voracious,🍽️,2
voracity,🍽️,1
vortex,🌪️,3
vortices,🌪️,1
votary,🙏,1
vote,🗳️,3
votive,🕯️,2
vouch,👍,1
voucher,🎟️,2
vow,💍,2
vowel,🔤,1
voyage,🛳️,3
voyeur,👀,1
voyeurism,👀,1
voyeuristic,👀,1
vulcanize,🔥,1
vulgar,🤬,2
vulgarism,🤬,1
vulgarity,🤬,1
vulgarize,🤬,1
vulnerability,💔,2
vulnerable,💔,2
vulture,🦅,3
vulva,🌸,1
vying,🥊,1
wacko,🤪,2
wacky,🤪,2
wad,💵,2
wadding,🧻,1
waddle,🦆,2
wade,🚶,2
wader,🦩,1
wadi,🏜️,1
wafer,🍪,2
waffle,🧇,3
waft,🌬️,1
wag,🐕,2
wage,💵,2
wager,🎲,2
waggish,😄,1
waggle,🌀,1
wagon,🛒,2
waif,🧍,1
wail,😭,2
wainscot,🪵,1
wainscoting,🪵,1
wainscotting,🪵,1
waist,👗,1
wait,⏳,3
waiter,🧑‍🍳,3
waitress,👩‍🍳,3
waive,🚫,1
waiver,📄,1
wake,😴,2
wakeful,👁️,1
waken,⏰,1
walk,🚶,3
walker,🚶,2
wall,🧱,3
wallaby,🦘,2
wallet,👛,3
wallop,👊,1
wallow,🐷,1
walnut,🌰,3
walrus,🦭,3
waltz,💃,2
wampum,💰,1
wan,😔,1
wand,🪄,3
wander,🚶,2
wanderlust,🧳,1
wane,🌒,2
wangle,🤥,1
wannabe,🎭,1
want,🙏,1
wanting,🙏,1
wanton,😈,1
wapiti,🦌,1
war,⚔️,3
warble,🎵,1
warbler,🐦,1
ward,🏥,2
warden,👮,2
wardrobe,👗,2
wardroom,🚢,1
ware,📦,1
warm,🌡️,2
warmonger,⚔️,1
warmth,🔥,2
warn,⚠️,3
warning,⚠️,3
warp,🌀,2
warrant,📜,2
warranty,📜,2
warren,🐇,1
warrior,⚔️,3
wart,🦠,2
warty,🦠,1
wary,🤨,2
was,⬅️,1
wash,🧼,2
washable,🧼,1
