narrow,➡️,1
narwhal,🦄,2
nary,🤷,1
nasal,👃,2
nascent,🌱,2
nasturtium,🌺,2
nasty,🤢,2
natal,👶,2
nation,🌍,2
national,🌍,2
nationalism,🌍,1
nationalist,🌍,1
nationalistic,🌍,1
nationality,🌍,2
nationalization,🌍,1
nationalize,🌍,1
native,🌍,2
nativity,👶,2
natty,👔,2
natural,🌿,2
naturalism,🌿,1
naturalist,🌿,2
naturalistic,🌿,1
naturalization,📜,1
naturalize,📜,1
naturally,🌿,1
nature,🌿,3
naught,0️⃣,2
naughty,😈,2
nausea,🤢,3
nauseate,🤢,2
nauseous,🤢,3
nautical,⚓,3
nautili,🐚,2
nautilus,🐚,3
naval,⚓,2
nave,⛪,2
navel,👤,2
navigability,🧭,2
navigable,🧭,2
navigate,🧭,3
navigation,🧭,3
navigator,🧭,2
navy,⚓,2
nay,🙅,2
near,📍,2
nearly,🤏,1
neat,✨,2
neath,⬇️,1
nebula,🌌,3
nebulae,🌌,2
nebular,🌌,2
nebulous,🌫️,2
necessarily,✅,1
necessary,✅,2
necessitate,❗,1
necessity,❗,2
neck,🦒,2
neckerchief,🧣,2
necromancy,💀,2
nectar,🍯,2
nectarine,🍑,2
nee,👶,1
need,❗,2
needful,❗,1
needle,🪡,3
needless,❌,1
needs,❗,1
needy,🙏,2
nefarious,😈,2
negate,➖,2
negation,➖,2
negative,➖,2
neglect,🙈,2
neglectful,🙈,2
negligee,👗,2
negligence,🙈,2
negligent,🙈,2
negligible,🤏,2
negotiable,🤝,2
negotiate,🤝,3
negotiation,🤝,3
neigh,🐴,3
neighbor,🏘️,3
neighborhood,🏘️,3
neighborly,🏘️,2
neither,🚫,1
nematode,🪱,2
nemeses,😈,1
nemesis,😈,2
neoclassic,🏛️,1
neoclassical,🏛️,1
neologism,📖,1
neon,💡,2
neonatal,👶,2
neophyte,🆕,2
neoprene,🧤,1
nephew,👦,2
nepotism,👪,2
neptunium,☢️,1
nerd,🤓,3
nerdy,🤓,3
nerve,😬,2
nerveless,😨,1
nervous,😰,3
nervy,😬,2
nest,🪺,3
nestle,🪺,2
nestling,🐣,2
net,🥅,3
nether,⬇️,1
netting,🥅,2
nettle,🌿,2
nettlesome,😠,1
network,🌐,3
networking,🌐,2
neural,🧠,2
neuralgia,😖,1
neuralgic,😖,1
neuritis,😖,1
neurological,🧠,2
neurologist,🧠,2
neurology,🧠,2
neuron,🧠,3
neuroses,😰,1
neurosis,😰,2
neurotic,😰,2
neuter,✂️,2
neutral,⚪,2
neutrality,⚪,2
neutralization,⚖️,1
neutralize,⚖️,2
neutrino,⚛️,2
neutron,⚛️,3
never,🚫,2
nevertheless,➡️,1
new,🆕,3
newel,🪜,1
newfangled,🆕,1
newly,🆕,2
news,📰,3
newsy,📰,2
newt,🦎,3
newton,🍎,1
next,➡️,2
nexus,🔗,1
niacin,💊,1
nib,🖋️,2
nibble,🐭,2
nice,😊,2
nicety,✨,1
niche,🕳️,1
nick,🔪,1
nickel,🪙,3
nicotine,🚬,2
niece,👧,2
nifty,👍,2
niggardly,🤏,1
nigger,🚫,1
niggling,🐜,1
nigh,📍,1
night,🌙,3
nightie,👗,2
nightingale,🐦,2
nightly,🌙,2
nightmare,😱,3
nightmarish,😱,2
nihilism,🕳️,1
nihilist,🕳️,1
nihilistic,🕳️,1
nil,0️⃣,2
nimbi,☁️,1
nimble,🤸,2
nimbus,☁️,2
nincompoop,🤪,2
nine,9️⃣,3
ninepins,🎳,2
nineteenth,1️⃣9️⃣,2
ninetieth,9️⃣0️⃣,2
ninety,9️⃣0️⃣,3
ninny,🤪,1
ninth,9️⃣,2
nip,🤏,2
nipper,🦀,1
nipple,🍼,2
nippy,🥶,2
nirvana,☮️,2
nit,🐛,2
niter,🧂,1
nitrate,🧪,2
nitrogen,🧪,2
nitroglycerin,💣,1
nitroglycerine,💣,1
nix,❌,2
no,🙅,3
nobility,👑,2
noble,👑,2
nobleman,🤴,2
noblewoman,👸,2
nocturnal,🌙,3
nocturne,🎵,1
nod,😉,2
node,🔘,2
nodular,🔘,1
nodule,🔘,2
noel,🎄,2
noggin,🧠,1
noise,🔊,3
noiseless,🔇,2
noisome,🤢,1
noisy,🔊,3
nomad,🏕️,2
nomadic,🏕️,2
nomenclature,📖,1
nominal,🏷️,2
nominate,🗳️,2
nomination,🗳️,3
nominative,📝,1
nominee,🗳️,2
nonagenarian,👴,2
nonalcoholic,🚫,2
nonaligned,🚫,1
nonbeliever,🙅,1
nonce,1️⃣,1
nonchalance,😎,2
nonchalant,😎,3
noncom,🎖️,1
noncombatant,🕊️,1
noncommittal,🤷,2
nonconductor,🚫,1
nonconformist,🎨,1
nonconformity,🎨,1
noncooperation,🚫,1
nondairy,🚫,2
nondescript,😐,2
none,0️⃣,2
nonentity,👻,1
nonessential,🚫,1
nonetheless,➡️,1
nonevent,🚫,1
nonexempt,🚫,1
nonexistence,👻,1
nonexistent,👻,2
nonfat,🚫,2
nonfatal,🚫,1
nonfiction,📚,3
nonflammable,🚫🔥,2
nonhazardous,✅,1
noninterference,🚫,1
nonintervention,🚫,1
nonjudgmental,🤷,1
nonmalignant,✅,1
nonnegotiable,🚫,1
nonpareil,⭐,1
nonpartisan,⚖️,1
nonpayment,🚫💰,2
nonplus,😵,1
nonpolitical,🚫,1
nonpolluting,🌿,1
nonprescription,🚫,1
nonprofit,🤝,2
nonrefillable,🚫,1
nonrefundable,🚫💵,1
nonresident,🚫🏠,1
nonrestrictive,🚫,1
nonscheduled,🚫📅,1
nonsectarian,🚫,1
nonsense,🤪,2
nonsensical,🤪,2
nonsexist,⚖️,1
nonskid,🚫,1
nonsmoking,🚭,3
nonstandard,🚫,1
nonstick,🍳,2
nonstop,🚫🛑,2
nonsupport,🚫,1
nontaxable,🚫💰,1
nontransferable,🚫,1
nonunion,🚫,1
nonviolence,☮️,2
nonviolent,☮️,2
nonvoting,🚫🗳️,1
noodle,🍜,3
nook,🛋️,2
