perspective,🔭,2
perspicacious,🧠,1
perspicacity,🧠,1
perspiration,💦,3
perspire,💦,3
persuade,🗣️,2
persuasion,🗣️,2
persuasive,🗣️,2
pert,😏,2
pertain,🔗,1
pertinacious,💪,1
pertinacity,💪,1
pertinence,🔗,1
pertinent,🔗,2
perturb,😟,2
perturbation,😟,2
perusal,📖,2
peruse,📖,2
pervade,🌫️,2
pervasive,🌫️,2
perverse,😈,2
perversion,😈,1
perversity,😈,1
pervert,😈,1
peseta,💴,2
pesky,🦟,2
peso,💴,2
pessimism,☹️,3
pessimist,☹️,3
pessimistic,☹️,3
pest,🐛,3
pester,🦟,2
pesticide,🧪,2
pestilence,☠️,2
pestilent,☠️,1
pestle,🥣,2
pet,🐾,3
petal,🌸,3
peter,📉,1
petiole,🌿,1
petite,🤏,2
petition,📜,3
petrel,🐦,2
petrifaction,🗿,1
petrify,😱,2
petrochemical,🛢️,2
petrol,⛽,3
petroleum,🛢️,3
petticoat,👗,2
petty,🙄,2
petulance,😤,2
petulant,😤,2
petunia,🌸,2
pew,⛪,2
pewter,🥈,1
phalanges,🦴,2
phalanx,🦴,1
phalli,🍆,1
phallic,🍆,1
phallus,🍆,1
phantasm,👻,2
phantasmagoria,👻,1
phantasy,🦄,1
phantom,👻,3
pharmaceutical,💊,3
pharmacist,💊,2
pharmacologist,💊,1
pharmacology,💊,1
pharmacy,💊,3
pharyngeal,👄,1
pharynges,👄,1
pharynx,👄,1
phase,🌗,2
pheasant,🐦,3
phenobarbital,💊,1
phenomena,✨,1
phenomenal,✨,2
phenomenon,✨,2
pheromone,🦋,1
phial,🧪,2
philanthropic,🤝,2
philanthropist,🤝,2
philanthropy,🤝,2
philatelist,📮,1
philately,📮,1
philharmonic,🎻,2
philistine,🙄,1
philodendron,🪴,2
philological,📚,1
philologist,📚,1
philology,📚,1
philosopher,🧠,2
philosophic,🧠,1
philosophical,🧠,1
philosophize,🧠,1
philosophy,🧠,2
philter,🧪,2
phlebitis,🩸,1
phlegm,🤧,2
phlegmatic,😐,1
phloem,🌿,1
phlox,🌸,2
phobia,😱,2
phobic,😱,2
phoebe,🐦,2
phoenix,🔥,3
phone,📱,3
phoneme,🔤,1
phonemic,🔤,1
phonetic,🔤,1
phonetician,🔤,1
phonetics,🔤,1
phoney,🎭,1
phonic,🔊,1
phonics,🔤,2
phonograph,🎶,2
phonological,🔤,1
phonology,🔤,1
phony,🎭,2
phooey,😒,1
phosphate,🧪,1
phosphorescence,✨,2
phosphorescent,✨,2
phosphorus,🧪,1
photo,📷,3
photogenic,📸,2
photograph,📷,3
photography,📷,3
photon,💡,2
phrasal,📝,1
phrase,💬,2
phraseology,💬,1
phyla,🧬,1
phylum,🧬,1
physical,💪,2
physician,🩺,3
physicist,🔬,2
physics,🔬,2
physiognomy,🙂,1
physiological,🧬,1
physiologist,🧬,1
physiology,🧬,1
physiotherapist,🏥,2
physiotherapy,🏥,2
physique,💪,2
pi,🥧,1
pianissimo,🎹,1
pianist,🎹,3
piano,🎹,3
piazza,🏛️,2
pica,🔤,1
picaresque,📖,1
picayune,🪙,1
piccalilli,🥒,1
piccolo,🎶,2
pick,⛏️,2
pickerel,🐟,2
picket,🚧,2
pickings,🍒,1
pickle,🥒,3
picky,🤨,2
picnic,🧺,3
pictograph,🖼️,2
pictorial,🖼️,2
picture,🖼️,3
picturesque,🏞️,2
piddle,💧,1
piddling,🤏,1
pidgin,💬,1
pie,🥧,3
piece,🧩,2
pied,🎨,1
pier,🚤,2
pierce,📌,2
piercing,📌,2
piety,🙏,2
pig,🐷,3
pigeon,🐦,3
piggish,🐷,2
piggy,🐷,3
piglet,🐖,3
pigment,🎨,2
pigmentation,🎨,2
pigmy,🧍,1
pigsty,🐷,2
pike,🎣,2
pilaf,🍚,2
pilaff,🍚,2
pilaster,🏛️,1
pile,🗂️,2
piles,🗂️,2
pilfer,🥷,2
pilgrim,🚶,2
pilgrimage,🚶,2
pill,💊,3
pillage,🔥,2
pillar,🏛️,3
pillion,🏍️,1
pillory,😖,1
pilot,✈️,3
pimento,🌶️,1
pimiento,🌶️,1
pimp,🎩,1
pimple,😖,2
pimply,😖,1
pin,📌,3
pinafore,👗,1
pincers,🦞,2
pinch,🤏,3
pine,🌲,3
ping,📡,2
pinion,⚙️,2
pink,🩷,3
pinkie,🤙,1
pinkish,🩷,2
pinky,🤙,2
pinnacle,🏔️,2
pinochle,🃏,1
pint,🍺,2
pinto,🐎,1
pinup,📌,1
pioneer,🧑‍🚀,2
pious,🙏,2
pip,🌱,1
pipe,🚬,2
piping,🔥,1
pippin,🍎,1
piquancy,🌶️,1
piquant,🌶️,2
pique,😤,1
piracy,🏴‍☠️,2
piranha,🐟,3
pirate,🏴‍☠️,3
piratical,🏴‍☠️,1
pirouette,💃,2
piss,💦,2
pissed,😡,2
pistachio,🥜,3
pistil,🌸,1
pistillate,🌸,1
pistol,🔫,3
piston,⚙️,2
pit,🕳️,2
pita,🫓,3
pitch,⚾,2
pitchblende,⛏️,1
pitcher,🏺,2
pitchman,📢,1
piteous,😢,1
pith,🌿,1
pithy,✂️,1
pitiable,😢,1
pitiful,😢,2
pitiless,😠,1
pittance,🪙,1
pituitary,🧠,1
pity,😢,2
pivot,🔄,2
pivotal,🔑,2
pixel,🟦,2
pixie,🧚,2
pixy,🧚,2
pizza,🍕,3
pizzazz,✨,1
pizzeria,🍕,2
pizzicato,🎻,1
placard,🪧,3
placate,🤝,2
place,📍,2
placebo,💊,2
placement,📍,1
placenta,🤰,2
placentae,🤰,1
placental,🤰,1
placer,⛏️,1
placid,😌,2
placidity,😌,1
plagiarism,📄,1
plagiarist,📄,1
plagiarize,📄,1
plague,🦠,3
plaid,🧣,2
plain,➖,1
plainclothesman,🕵️,2
plaint,😢,1
plaintiff,⚖️,2
plaintive,😢,1
plait,💇,2
plan,📝,2
plane,✈️,3
planet,🪐,3
planetaria,🪐,1
planetarium,🪐,2
planetary,🪐,2
plank,🪵,2
planking,🪵,1
plankton,🦠,2
plant,🌱,3
plantain,🍌,2
plantation,🌾,2
planter,🪴,2
plaque,🦷,2
plasma,🩸,2
plaster,🩹,2
plastered,🥴,1
plastic,🥤,2
plasticity,🔄,1
plate,🍽️,3
plateau,🏔️,2
plateaux,🏔️,1
platen,🖨️,1
platform,🚉,2
plating,⚙️,1
platinum,💍,2
platitude,💬,1
platonic,🤝,1
platoon,🎖️,2
platter,🍽️,2
platypus,🦫,3
plaudit,👏,2
plausibility,🤔,1
plausible,🤔,2
play,🎭,2
player,🎮,2
playful,😄,2
plaza,🏙️,2
plea,🙏,2
plead,🙏,2
pleasant,😊,2
pleasantry,😊,1
please,🙏,2
pleasing,😊,2
pleasurable,😊,2
pleasure,😊,2
pleat,👗,1
plebeian,🧑‍🌾,1
plebiscite,🗳️,2
plectra,🎸,1
plectrum,🎸,2
pled,⚖️,1
pledge,🤝,2
plenary,🏛️,1
plenipotentiary,🏛️,1
plenitude,📦,1
plenteous,📦,1
plentiful,📦,2
plenty,📦,2
plethora,📦,2
pleurisy,🫁,1
plexus,🕸️,1
pliability,🤸,1
pliable,🤸,2
pliancy,🤸,1
pliant,🤸,1
pliers,🔧,3
plight,😟,2
plinth,🏛️,1
plod,🐢,2
plop,💧,2
plot,🗺️,2
plough,🚜,2
plover,🐦,2
plow,🚜,3
plowman,🚜,1
ploy,🎭,2
pluck,🎸,2
plucky,💪,2
plug,🔌,3
plum,🍑,3
plumage,🪶,2
plumb,📏,1
plumber,🔧,3
plumbing,🚿,2
plume,🪶,2
plummet,📉,2
plump,🔵,1
plunder,🏴‍☠️,2
plunge,🤿,2
plunger,🪠,3
plunk,💧,1
plural,🔤,1
pluralism,🌐,1
plurality,🔢,1
pluralize,🔤,1
plus,➕,3
plush,🧸,2
plushy,🧸,2
plutocracy,👑,1
plutocrat,👑,1
plutocratic,👑,1
plutonium,☢️,2
ply,🪵,1
pneumatic,💨,1
pneumonia,🫁,2
poach,🍳,2
pock,🕳️,1
pocket,👖,2
pocketful,👖,1
pockmark,🔴,1
pod,🌱,2
podia,🎙️,1
podiatrist,🦶,2
podiatry,🦶,2
podium,🎙️,3
poem,📜,3
poesy,📜,1
poet,✍️,3
poetess,✍️,2
poetic,📜,2
poetical,📜,1
poetry,📜,3
pogrom,⚔️,1
poignancy,😢,1
poignant,😢,2
poinsettia,🌺,2
point,👉,3
pointed,👉,2
pointer,🖱️,2
pointless,🤷,2
pointy,📌,2
poise,🧘,2
poison,☠️,3
poisonous,☠️,3
poke,👉,2
poker,🃏,3
pokey,🐢,1
poky,🐢,2
polar,🐻‍❄️,2
polarity,🧲,1
polarization,🧲,1
polarize,🧲,1
pole,🪵,2
polemic,💬,1
polemical,💬,1
police,👮,3
policeman,👮,3
policewoman,👮,3
policy,📜,2
polio,💉,1
poliomyelitis,💉,1
polish,✨,2
polite,🙂,2
politic,🏛️,1
political,🏛️,2
politician,🏛️,3
politicize,🏛️,1
politico,🏛️,1
politics,🏛️,2
polity,🏛️,1
polka,💃,2
poll,🗳️,3
pollen,🌼,3
pollinate,🐝,3
pollination,🐝,3
polliwog,🐸,2
pollster,🗳️,2
pollutant,🏭,2
pollute,🏭,2
pollution,🏭,3
pollywog,🐸,2
polo,🐎,2
polonaise,💃,1
poltergeist,👻,3
polyester,🧵,1
polyethylene,♻️,1
polygamist,💍,1
polygamous,💍,1
polygamy,💍,1
polyglot,🗣️,1
polygon,🔷,3
polygonal,🔷,2
polygraph,📈,2
polyhedron,🔷,2
polymath,🧠,1
polymer,🧬,1
polynomial,🔢,1
polyp,🦠,1
polyphonic,🎵,1
polyphony,🎵,1
polysyllabic,🔤,1
polysyllable,🔤,1
polytechnic,🏫,1
polytheism,🛐,1
polytheist,🛐,1
polytheistic,🛐,1
polyunsaturated,🛢️,1
pomade,💇,1
pomegranate,🍎,3
pommel,🐎,1
pomp,🎉,1
pompadour,💇,1
pompom,🎀,2
pompon,🎀,2
pomposity,🙄,1
pompous,🙄,2
poncho,🧥,2
pond,🏞️,3
ponder,🤔,2
ponderous,🐘,1
poniard,🗡️,1
pontiff,👑,2
pontifical,⛪,1
pontificate,🗣️,1
pontoon,🛶,2
pony,🐴,3
pooch,🐶,2
poodle,🐩,3
pooh,😒,1
pool,🏊,3
poop,💩,3
pooped,😴,2
poor,😢,2
pop,🎈,2
pope,👑,2
poplar,🌳,2
poplin,🧵,1
poppa,👨,2
poppy,🌺,3
populace,👥,2
popular,👍,2
popularity,👍,1
popularization,👍,1
popularize,👍,1
populate,👥,2
population,👥,3
populism,📢,1
populist,📢,1
populous,👥,2
porcelain,🏺,2
porch,🏠,3
porcupine,🦔,3
pore,🔬,1
pork,🥩,3
porn,🔞,2
porno,🔞,2
pornographic,🔞,2
pornography,🔞,2
porosity,🧽,1
porous,🧽,2
porphyry,🪨,1
porpoise,🐬,3
porridge,🥣,3
port,⚓,2
portability,💼,1
portable,💼,2
portage,🛶,1
portal,🌀,2
portcullis,🏰,2
portend,🔮,1
portent,🔮,2
