twit,🤪,2
twitch,⚡,2
twitter,🐦,2
two,2️⃣,3
twosome,👫,2
tycoon,💼,2
tying,🎀,2
tyke,🧒,2
tympana,🥁,1
tympanum,🥁,2
type,⌨️,2
typhoid,🤒,2
typhoon,🌀,3
typhus,🤒,1
typical,✅,1
typify,✅,1
typist,⌨️,2
typo,❌,2
typographer,🖨️,1
typographical,🖨️,1
typography,🖨️,2
tyrannical,👑,2
tyrannize,👑,2
tyrannous,👑,1
tyranny,👑,2
tyrant,👑,2
tyro,🌱,1
tzar,👑,2
ubiquitous,🌐,2
ubiquity,🌐,2
udder,🐄,2
ugh,😩,3
ugly,🤢,2
uh,🤔,1
ukulele,🎸,2
ulcer,🤒,2
ulcerate,🤒,1
ulceration,🤒,1
ulcerous,🤒,1
ulna,🦴,2
ulnae,🦴,2
ulterior,🤫,1
ultimata,⚠️,1
ultimate,🏆,2
ultimatum,⚠️,2
ultra,➕,1
umber,🟤,2
umbilical,🍼,2
umbrage,😠,1
umbrella,☂️,3
umiak,🛶,2
umlaut,🔤,1
ump,🧑‍⚖️,1
umpire,🧑‍⚖️,2
umpteenth,🔢,1
unabashed,😎,1
unabated,🌊,1
unable,🚫,2
unabridged,📖,1
unacceptable,🚫,2
unaccompanied,🚶,1
unaccountable,🚫,1
unaccustomed,🚫,1
unacquainted,🚫,1
unadorned,🚫,1
unadulterated,✅,1
unaffected,🚫,1
unalterable,🔒,1
unanimity,🤝,2
unanimous,🤝,2
unanswerable,❓,1
unanticipated,😲,1
unappetizing,🤢,2
unappreciated,😔,1
unappreciative,😒,1
unapproachable,🚫,1
unarmed,🚫,2
unashamed,😎,1
unasked,❓,1
unassailable,🛡️,1
unassuming,😌,1
unattached,🚫,1
unattended,🚫,1
unavailing,🚫,1
unavoidable,⚠️,1
unaware,😶,2
unawares,😶,1
unbalanced,⚖️,2
unbar,🔓,1
unbearable,😩,2
unbeatable,🏆,2
unbeaten,🏆,1
unbecoming,🚫,1
unbeknown,❓,1
unbeknownst,❓,1
unbelief,🚫,1
unbelievable,😲,3
unbeliever,🚫,1
unbend,📏,1
unbending,🚫,1
unbiased,⚖️,2
unbidden,❓,1
unblushing,😐,1
unbolt,🔓,2
unborn,🤰,2
unbosom,💬,1
unbound,🔓,2
unbounded,♾️,1
unbridled,🐎,1
unbroken,✅,1
unbuckle,🔓,2
unburden,🎒,1
unbutton,🔘,2
uncanny,👻,2
uncaring,💔,1
unceasing,♾️,1
uncensored,🔞,1
unceremonious,🚫,1
uncertain,❓,3
uncertainty,❓,2
unchanged,➡️,1
uncharitable,😒,1
uncharted,🗺️,2
unchecked,✅,1
uncivil,😠,1
uncivilized,🐒,1
unclasp,🔓,1
unclassified,📄,1
uncle,👨,3
unclean,🧹,2
unclear,❓,2
unclothed,👙,1
uncluttered,✨,1
uncoil,🌀,1
uncomfortable,😖,2
uncommitted,🚫,1
uncommon,🌟,1
uncommunicative,🤐,2
uncomplimentary,😒,1
uncompromising,🚫,1
unconcern,😐,1
unconcerned,😐,1
unconditional,♾️,1
unconscionable,😠,1
unconscious,😵,3
uncontaminated,✨,1
uncontested,✅,1
uncontrollable,🌀,1
unconventional,🎭,1
unconvincing,🚫,1
unconvincingly,🚫,1
uncoordinated,🤪,1
uncork,🍾,2
uncorroborated,❓,1
uncountable,🔢,1
uncounted,🔢,1
uncouple,🔗,1
uncouth,🤢,1
uncover,🔓,2
unctuous,🛢️,1
uncut,✂️,1
undamaged,✅,1
undaunted,💪,1
undecided,🤷,2
undecipherable,❓,1
undefeated,🏆,1
undemanding,😌,1
undemocratic,🚫,1
undemonstrative,😐,1
undeniable,✅,1
undependable,🚫,1
under,⬇️,2
underachieve,📉,1
underage,🚫,1
underarm,💪,1
underbelly,🦎,1
underbid,💰,1
underbrush,🌿,1
undercarriage,🚗,1
undercharge,💰,1
underclass,🏫,1
underclassman,🏫,1
underclothes,🩲,2
underclothing,🩲,2
undercoat,🎨,1
undercover,🕵️,2
undercurrent,🌊,1
undercut,✂️,1
underdeveloped,📉,1
underdog,🐶,2
underdone,🍳,1
underemployed,📉,1
underestimate,📉,1
underexpose,📷,1
underfoot,👣,1
undergarment,🩲,2
undergo,➡️,1
undergone,✅,1
undergraduate,🎓,2
underground,🚇,2
undergrowth,🌿,2
underhand,🤫,1
underhanded,🤫,1
underlain,⬇️,1
underlay,⬇️,1
underlie,⬇️,1
underling,🧑‍🤝‍🧑,1
underlying,⬇️,1
undermine,⛏️,1
underneath,⬇️,2
undernourished,🍽️,1
underpaid,💰,1
underpants,🩲,3
underpass,🌉,2
underpay,💰,1
underpinning,🏗️,1
underplay,🎭,1
underprivileged,😢,1
underrate,📉,1
underscore,➖,2
undersea,🌊,2
undersecretary,💼,1
undersell,💰,1
undershirt,👕,2
undershorts,🩲,2
underside,⬇️,1
undersigned,✍️,1
undersized,📏,1
underskirt,👗,1
undersold,💰,1
understaffed,🚫,1
understand,🧠,2
understandable,✅,1
understanding,🧠,2
understandingly,🧠,1
understate,📉,1
understatement,📉,1
understood,✅,2
understudy,🎭,2
undertake,✅,1
undertaken,✅,1
undertaker,⚰️,3
undertaking,🛠️,1
undertone,🔊,1
undertook,✅,1
undertow,🌊,2
undervalue,📉,1
underwater,🤿,3
underway,➡️,1
underwear,🩲,3
underweight,📉,1
underwent,➡️,1
underworld,👹,2
underwrite,✍️,1
underwritten,✍️,1
underwrote,✍️,1
undeserving,🚫,1
undesirable,🚫,1
undeveloped,📉,1
undid,↩️,1
undies,🩲,2
undignified,😳,1
undiminished,✅,1
undisturbed,😌,1
undo,↩️,2
undoing,↩️,1
undone,↩️,2
undoubted,✅,1
undress,👙,3
undue,🚫,1
undulate,🌊,2
undulation,🌊,1
