sector,📐,1
secular,🚫,1
secularism,🚫,1
secularization,🚫,1
secularize,🚫,1
secure,🔒,2
security,🔒,3
sedan,🚗,3
sedate,😌,2
sedation,💉,2
sedative,💊,2
sedentary,🪑,2
sedge,🌾,2
sediment,🪨,2
sedimentary,🪨,2
sedimentation,🪨,1
sedition,🚩,1
seditious,🚩,1
seduce,💋,2
seduction,💋,2
seductive,💋,2
seductively,💋,1
sedulous,💪,1
see,👀,3
seed,🌱,3
seedless,🌱,1
seedling,🌱,3
seedy,🥴,1
seeing,👀,2
seek,🔍,2
seem,🤔,1
seeming,🤔,1
seemly,✅,1
seen,👀,1
seep,💧,2
seer,🔮,2
seethe,😤,2
segment,➗,1
segmentation,➗,1
segregate,🚫,2
segregation,🚫,2
segregationist,🚫,1
seismic,🌋,2
seismograph,📈,2
seismographic,📈,1
seismologist,🌋,1
seismology,🌋,1
seize,✊,2
seizure,⚡,2
seldom,🕰️,1
select,✅,2
selection,✅,2
selective,✅,1
selectivity,✅,1
selenium,⚗️,1
self,🙋,1
selfish,🙄,2
selfless,🤲,2
sell,🏷️,3
seltzer,🥤,2
selvage,🧵,1
selvedge,🧵,1
selves,🙋,1
semantic,📖,1
semantics,📖,1
semaphore,🚩,2
semblance,🎭,1
semen,💦,1
semester,📅,2
semi,🔢,1
semiannual,📅,1
semiautomatic,🔫,2
semicircle,◗,2
semicircular,◗,1
semicolon,;,2
semiconductor,💻,2
semiconscious,😵,1
semifinal,🏆,2
semifinalist,🏆,1
semimonthly,📅,1
seminal,💡,1
seminar,🏫,2
seminarian,⛪,1
seminary,⛪,2
semiprecious,💎,1
semiprivate,🚪,1
semiskilled,🔧,1
semitrailer,🚛,2
semitropical,🌴,1
semiweekly,📅,1
senate,🏛️,3
senator,🏛️,3
senatorial,🏛️,1
send,📤,3
senile,👴,2
senility,👴,1
senior,👴,2
seniority,👴,1
senna,🌿,1
sensation,✨,2
sensational,✨,2
sensationalism,📰,1
sensationalist,📰,1
sense,🧠,2
senseless,😵,2
senselessness,😵,1
sensibility,🧠,1
sensible,🧠,2
sensitive,🥺,2
sensitivity,🥺,1
sensitize,🥺,1
sensor,📡,3
sensory,👃,2
sensual,💋,2
sensuality,💋,1
sensuous,💋,1
sent,📤,2
sentence,📝,2
sententious,📝,1
sentient,🧠,1
sentiment,💭,2
sentimental,💭,2
sentimentalist,💭,1
sentimentality,💭,1
sentinel,🪖,2
sentry,🪖,3
sepal,🌸,2
separable,➗,1
separate,➗,2
separated,💔,2
separation,💔,2
separatism,🚩,1
separatist,🚩,1
separator,➗,1
sepia,📸,2
sepsis,🦠,2
septet,🎻,1
septic,🦠,2
septicemia,🦠,1
septuagenarian,👵,1
sepulcher,⚰️,2
sepulchral,⚰️,1
sequel,🎬,2
sequence,🔢,2
sequential,🔢,1
sequester,🔒,1
sequestration,🔒,1
sequin,✨,2
sequoia,🌲,3
sera,🩸,1
serape,🧣,1
seraph,😇,2
seraphic,😇,2
seraphim,😇,1
sere,🍂,1
serenade,🎸,2
serendipitous,🍀,1
serendipity,🍀,2
serene,😌,3
serenity,😌,2
serf,🧑‍🌾,2
serfdom,🏰,1
serge,🧵,1
sergeant,🎖️,3
serial,🔢,2
serialize,🔢,1
series,🔢,2
serious,😐,2
sermon,📖,2
sermonize,📖,1
serous,💧,1
serpent,🐍,3
serpentine,🐍,2
serrated,🔪,2
serried,➡️,1
serum,💉,2
servant,🧑‍🍳,2
serve,🎾,2
server,💻,3
service,🛎️,2
serviceable,🔧,1
serviceman,🎖️,2
servicewoman,🎖️,2
servile,🙇,1
servility,🙇,1
serving,🍽️,2
servitude,⛓️,2
sesame,🌱,2
session,📅,2
set,✅,1
settee,🛋️,3
setter,🐕,2
setting,📍,1
settle,🏡,2
settlement,🏡,2
settler,🤠,2
setup,⚙️,1
seven,7️⃣,3
seventeen,🔢,2
seventeenth,🔢,1
seventh,🔢,1
seventieth,🔢,1
seventy,🔢,2
sever,✂️,2
several,🔢,1
severance,💵,2
severe,⚠️,2
severity,⚠️,1
sew,🧵,3
sewage,🚽,2
sewer,🚽,3
sewerage,🚽,1
sewing,🧵,3
sewn,🧵,1
sex,⚤,2
sexism,🚫,1
sexist,🚫,1
sexless,🚫,1
sextant,🧭,3
sextet,🎻,1
sexton,⛪,1
sexual,⚤,2
sexuality,⚤,1
sexy,😍,2
sh,🤫,3
shabby,🥾,2
shack,🏚️,3
shackle,⛓️,3
shad,🐟,1
shade,🌳,2
shading,🌑,1
shadow,🌑,2
shadowy,🌑,2
shady,🌑,2
shaft,🛗,1
shag,💇,1
shaggy,🐕,2
shah,👑,2
shake,🤝,2
shaken,🫨,2
shaker,🧂,2
shaky,🫨,2
shale,🪨,1
shall,🔮,1
shallot,🧅,2
shallow,🏖️,2
shalt,📜,1
sham,🎭,2
shaman,🪘,2
shamble,🚶,1
shambles,💥,1
shame,😳,2
shameful,😳,2
shameless,😏,2
shampoo,🧴,3
shanghai,🏙️,1
shank,🍖,1
shanty,🏚️,2
shape,🔷,2
shapeless,〰️,1
shapely,💃,1
shard,🔺,1
share,🤝,2
shark,🦈,3
sharp,🔪,2
sharpen,✏️,2
shat,💩,1
shatter,💥,3
shave,🪒,3
shaven,🪒,1
shaver,🪒,2
shaving,🪒,2
shawl,🧣,3
she,👩,2
sheaf,🌾,2
shear,✂️,2
shears,✂️,3
sheath,🗡️,2
sheathe,🗡️,1
sheathing,🗡️,1
sheaves,🌾,1
shebang,🎉,1
shed,🏚️,2
sheen,✨,2
sheep,🐑,3
sheepish,😳,2
sheer,🏔️,1
sheet,📄,2
sheeting,📄,1
sheik,🕌,1
sheikdom,🕌,1
sheikh,🕌,1
shekel,💰,1
shelf,🗄️,3
shell,🐚,3
shellac,💅,1
shelter,🏠,3
shelve,🗄️,2
shelves,🗄️,2
shelving,🗄️,2
shenanigan,🃏,1
shenanigans,🃏,1
shepherd,🐑,3
shepherdess,🐑,2
sherbet,🍧,2
sheriff,🤠,3
sherry,🍷,2
shibboleth,🗣️,1
shied,😳,1
shield,🛡️,3
shift,🔄,2
shiftless,😴,1
shifty,😒,2
shill,🎭,1
shilling,🪙,2
shim,🔧,1
shimmer,✨,2
shimmy,💃,1
shin,🦵,3
shine,✨,2
shiner,👁️,2
shingle,🏠,2
shingles,🏥,1
shinny,🦵,1
shiny,✨,2
ship,🚢,3
shipment,📦,3
shipping,📦,2
shire,🏞️,1
shirk,🙅,1
shirt,👕,3
shit,💩,3
shitty,💩,2
shiver,🥶,2
shivery,🥶,1
shoal,🐟,1
shock,⚡,2
shocker,😱,1
shocking,😱,2
shod,👞,1
shoddy,👎,2
shoe,👞,3
shogun,🗾,1
shone,✨,1
shoo,👋,1
shook,🫨,1
shoot,🔫,2
shop,🏬,3
shoplifting,🛍️,2
shore,🏖️,3
shorn,🐑,1
short,📏,2
shortage,📉,2
shorten,✂️,2
shortening,✂️,1
shortly,⏱️,1
shorts,🩳,3
shot,🔫,2
should,🤔,1
shoulder,💪,3
shout,📢,3
shove,🫸,2
shovel,🚜,3
shovelful,🚜,1
show,🎭,2
shower,🚿,3
showery,🌦️,2
showing,🎬,1
showman,🎩,2
showmanship,🎩,1
shown,👀,1
showy,💃,2
shrank,📉,2
shrapnel,💥,2
shred,🧻,2
shrew,🐀,2
shrewd,🧠,2
shrewish,😠,1
shriek,😱,2
shrift,⛪,1
shrike,🐦,2
shrill,📢,2
shrimp,🍤,3
shrine,⛩️,3
shrink,📉,2
shrinkage,📉,1
shrivel,🍂,2
shroud,👻,2
shrub,🌳,3
shrubbery,🌳,2
shrubby,🌳,1
shrug,🤷,3
shrunk,📉,1
shrunken,📉,1
shuck,🌽,2
shucks,😒,1
shudder,🥶,2
shuffle,🔀,3
shun,🙅,2
shunt,🔀,1
shush,🤫,3
shut,🚪,2
shutter,🪟,3
shuttle,🚌,3
shy,😳,2
shyster,😒,1
sibilant,🐍,1
sibling,👫,3
sibyl,🔮,1
sic,🐕,1
sick,🤒,3
sicken,🤢,2
sickening,🤢,2
sickle,🌾,3
sickly,🤒,2
sickness,🤒,3
side,➡️,1
siding,🏠,1
sidle,🚶,1
siege,🏰,2
sierra,⛰️,2
siesta,😴,3
sieve,🥣,3
sift,🥣,2
sigh,😮‍💨,3
sight,👁️,2
sighted,👁️,1
sightless,🕶️,1
sign,🪧,3
signal,📶,2
signalize,📶,1
signally,📶,1
signatory,✍️,1
signature,✍️,3
signet,💍,1
significance,❗,1
significant,❗,1
signification,📖,1
signify,➡️,1
silage,🌾,1
silence,🤫,3
silencer,🔇,2
silent,🤫,2
silhouette,🌆,2
silica,🏖️,1
silicate,🪨,1
silicon,💻,1
silicone,🧴,1
silicosis,🫁,1
silk,🧵,2
silken,🧵,1
silky,🧵,1
sill,🪟,2
silly,🤪,3
silo,🌾,3
silt,🏞️,1
silver,🥈,3
silvery,🥈,1
simian,🐒,2
similar,🟰,1
similarity,🟰,1
simile,📖,1
simmer,♨️,2
simper,😊,1
simple,✅,2
simpleton,🤪,2
simplicity,✅,1
simplification,✅,1
simplify,✅,1
simplistic,✅,1
simply,✅,1
simulate,🖥️,1
simulation,🖥️,2
simultaneous,🕐,1
sin,😈,2
since,⏳,1
sincere,🤝,2
sincerity,🤝,1
sinecure,💼,1
sinew,🍖,1
sinewy,💪,1
sinful,😈,2
sing,🎤,3
singe,🔥,2
single,1️⃣,2
singly,1️⃣,1
singular,1️⃣,1
singularity,🕳️,2
sinister,😈,2
sink,🚰,3
sinkable,🚢,1
sinker,🎣,1
sinner,😈,2
sinuous,〰️,1
sinus,👃,2
sinusitis,🤧,2
sip,🥤,3
siphon,🧪,2
sir,🎩,2
sire,👑,1
siren,🚨,3
sirloin,🥩,3
sirocco,🌬️,1
sirup,🍯,1
sis,👧,1
sisal,🧵,1
sissy,😨,1
sister,👭,3
sisterhood,👭,2
sit,🪑,3
sitar,🎸,2
sitcom,📺,2
site,📍,2
sitter,🍼,2
sitting,🪑,2
situate,📍,1
situation,📍,2
six,6️⃣,3
sixteen,🔢,2
sixteenth,🔢,1
sixth,🔢,1
sixtieth,🔢,1
sixty,🔢,2
sizable,📏,1
size,📏,2
sizeable,📏,1
sizing,📏,1
sizzle,🍳,3
skate,⛸️,3
skedaddle,🏃,2
skein,🧶,2
skeletal,💀,2
skeleton,💀,3
skeptic,🤨,2
skeptical,🤨,2
skepticism,🤨,2
sketch,✏️,3
sketchy,😒,2
skew,📐,1
skewer,🍢,2
ski,⛷️,3
skid,🛞,2
skiff,🛶,2
skill,🎯,2
skilled,🎯,2
skillet,🍳,3
skillful,🎯,2
skim,🥛,1
skimp,🪙,1
skimpy,🩱,2
skin,🧴,2
skinless,🍗,1
skinny,📏,2
skip,🤸,3
skipper,⚓,2
skirmish,⚔️,2
skirt,👗,3
skit,🎭,2
skittish,😨,2
skulduggery,🕵️,1
skulk,🕵️,2
skull,💀,3
skullduggery,🕵️,1
skunk,🦨,3
sky,🌌,3
skywards,🌌,1
slab,🧱,2
slack,🪢,1
slacken,🔄,1
slacker,🛋️,2
slacks,👖,2
slag,🪨,1
slain,⚔️,2
slake,💧,1
slalom,⛷️,2
slam,💥,2
slammer,🏢,1
slander,🗣️,2
slanderous,🗣️,1
slang,🗣️,2
slangy,🗣️,1
slant,📐,1
slap,✋,3
slash,🔪,2
slat,🪵,1
slate,🪨,2
slather,🧈,1
slattern,🧹,1
slaughter,🔪,2
slave,⛓️,2
slaver,⛓️,1
slavery,⛓️,3
slavish,🙇,1
slaw,🥗,2
slay,⚔️,2
sleaze,😒,1
sleazy,😒,2
sled,🛷,3
sledge,🔨,2
sleek,✨,2
