era,⏳,2
eradicate,🚫,2
eradication,🚫,2
erase,🧹,3
eraser,🧹,3
erasure,🧹,2
ere,🔗,1
erect,📐,2
erection,📐,2
ergonomics,🪑,2
ermine,🦫,2
erode,🌊,2
erogenous,💋,2
erosion,🌊,3
erosive,🌊,2
erotic,💋,2
erotica,💋,2
eroticism,💋,2
err,❌,2
errand,📝,2
errant,🚶,2
errata,📝,2
erratic,🎢,2
erroneous,❌,2
error,❌,3
ersatz,🔁,2
erstwhile,🕰️,2
erudite,🎓,2
erudition,🎓,2
erupt,🌋,3
eruption,🌋,3
escalate,📈,2
escalation,📈,2
escalator,🛗,3
escapade,🏃,2
escape,🏃,3
escapee,🏃,2
escapism,🎬,2
escapist,🎬,2
escarole,🥬,2
escarpment,⛰️,2
eschew,🚫,2
escort,👮,2
escrow,🏦,2
escutcheon,🛡️,2
esophagi,🍽️,1
esophagus,🍽️,2
esoteric,🔮,2
especial,⭐,1
especially,⭐,1
espionage,🕵️,3
espousal,🤝,2
espouse,🤝,2
espresso,☕,3
espy,👀,2
esquire,🎩,2
essay,📝,3
essayist,📝,2
essence,🌸,2
essential,✅,2
establish,🏛️,2
establishment,🏛️,2
estate,🏰,2
esteem,🙏,2
esthete,🎨,2
esthetic,🎨,2
esthetics,🎨,2
estimable,👍,2
estimate,🧮,2
estimation,🧮,2
estrange,💔,2
estranged,💔,2
estrangement,💔,2
estrogen,💊,2
estuary,🌊,2
etch,✏️,2
etching,✏️,2
eternal,♾️,2
eternity,♾️,2
ether,💨,2
ethereal,✨,2
ethic,⚖️,2
ethical,⚖️,2
ethics,⚖️,2
ethnic,🌍,2
ethnicity,🌍,2
ethnological,🌍,1
ethnologist,🌍,1
ethnology,🌍,1
ethos,📜,1
etiquette,🎩,2
etude,🎵,2
etymological,📖,1
etymologist,📖,1
etymology,📖,2
eucalypti,🌿,1
eucalyptus,🌿,3
eulogize,🕊️,2
eulogy,🕊️,2
eunuch,🚫,1
euphemism,💬,1
euphemistic,💬,1
euphoria,🥳,3
euphoric,🥳,3
eureka,💡,3
euro,💶,3
euthanasia,😔,1
evacuate,🚨,2
evacuation,🚨,2
evacuee,🚨,2
evade,🏃,2
evaluate,📊,2
evaluation,📊,2
evangelical,✝️,2
evangelism,✝️,2
evangelist,✝️,2
evangelistic,✝️,2
evangelize,✝️,2
evaporate,💨,3
evaporation,💨,3
evasion,🏃,2
evasive,🏃,2
eve,🌙,2
even,🟰,1
evening,🌆,3
event,🎉,2
eventful,🎉,2
eventual,⏳,1
eventuality,⏳,1
ever,♾️,1
everglade,🐊,2
every,🔢,1
evict,🚪,2
eviction,🚪,2
evidence,🔍,2
evident,👍,1
evil,😈,3
evince,👍,1
eviscerate,🔪,2
evocation,💭,1
evocative,💭,1
evoke,💭,2
evolution,🧬,3
evolutionary,🧬,2
evolve,🧬,2
ewe,🐑,3
ewer,🏺,2
ex,💔,2
exacerbate,📈,2
exacerbation,📈,2
exact,🎯,2
exacting,🎯,2
exactitude,🎯,2
exaggerate,📢,2
exaggeration,📢,2
exalt,🙌,2
exaltation,🙌,2
exam,📝,3
examination,📝,3
examine,🔍,3
example,📌,2
exasperate,😤,2
exasperating,😤,2
exasperation,😤,2
excavate,⛏️,3
excavation,⛏️,3
exceed,📈,2
exceedingly,📈,1
excel,📈,2
excellence,🏆,2
excellent,🏆,3
except,🚫,1
excepting,🚫,1
exception,❗,2
exceptional,🏆,2
excerpt,📄,2
excess,🔺,2
excessive,🔺,2
exchange,🔄,3
exchangeable,🔄,2
excise,✂️,2
excision,✂️,2
excitability,😆,2
excitable,😆,2
excite,😆,2
excited,🤩,3
excitement,🤩,2
exciting,🤩,3
exclaim,❗,2
exclamation,❗,3
exclamatory,❗,2
exclude,🚫,2
excluding,🚫,2
exclusion,🚫,2
exclusive,🔒,2
exclusivity,🔒,2
excommunicate,⛪,2
excommunication,⛪,2
excrement,💩,3
excrescence,🦠,1
excreta,💩,2
excrete,💩,2
excretion,💩,2
excretory,💩,1
excruciating,😖,2
excursion,🚌,2
excusable,🙏,2
excuse,🙏,2
execrable,🤢,2
execute,⚡,2
execution,⚡,2
executioner,🪓,3
executive,💼,3
executor,📜,2
exemplary,🏆,2
exemplification,📌,1
exemplify,📌,2
exempt,🚫,2
exemption,🚫,2
exercise,🏋️,3
exert,💪,2
exertion,💪,2
exhalation,😮‍💨,2
exhale,😮‍💨,3
exhaust,🚗,2
exhausted,😩,3
exhausting,😩,2
exhaustion,😩,3
exhaustive,📋,2
exhibit,🖼️,3
exhibition,🖼️,3
exhibitionism,😳,1
exhibitionist,😳,1
exhilarate,🤩,2
exhilaration,🤩,2
exhort,📢,2
exhortation,📢,2
exhumation,⚰️,2
exhume,⚰️,2
exigency,🚨,1
exigent,🚨,1
exile,🚪,2
exist,🌍,1
existence,🌍,1
existent,🌍,1
existential,🤔,1
existentialism,🤔,1
existentialist,🤔,1
exit,🚪,3
exodus,🚶,2
exonerate,✅,2
exoneration,✅,2
exorbitance,💸,2
exorbitant,💸,2
exorcise,👻,2
exorcism,👻,3
exorcist,👻,3
exorcize,👻,2
exotic,🌺,2
expand,📈,2
expandable,📈,2
expanse,🏞️,2
expansion,📈,2
expansive,🏞️,1
expatriate,✈️,2
expatriation,✈️,1
expect,🤰,1
expectancy,🤰,1
expectant,🤰,2
expectation,🤞,2
expectorate,🤧,1
expedience,⚡,1
expediency,⚡,1
expedient,⚡,1
expedite,⚡,2
expedition,🧭,3
expeditionary,🧭,2
expeditious,⚡,1
expel,🚫,2
expend,💸,2
expendable,💸,2
expenditure,💸,2
expense,💸,3
expensive,💰,3
experience,🎢,2
experienced,🎓,2
experiment,🧪,3
experimental,🧪,2
experimentation,🧪,2
expert,🎓,2
expertise,🎓,2
expiate,🙏,1
expiation,🙏,1
expiration,⌛,2
expire,⌛,3
explain,💬,2
explanation,💬,2
explanatory,💬,1
expletive,🤬,3
explicable,💬,1
explicate,💬,1
explication,💬,1
explicit,🔞,2
explode,💥,3
exploit,💪,1
exploitation,💪,1
exploitative,💪,1
exploration,🧭,3
exploratory,🧭,2
explore,🧭,3
explosion,💥,3
explosive,💣,3
expo,🏛️,2
exponent,➕,1
exponential,📈,2
export,📦,2
exportation,📦,2
expose,📸,2
exposition,🏛️,2
