rank,🥇,2
ranking,🥇,2
rankle,😠,1
ransom,💰,2
rant,😤,2
rap,🎤,2
rapacious,🦅,1
rapacity,🦅,1
rape,🌾,1
rapid,💨,2
rapidity,💨,2
rapids,🌊,3
rapier,🗡️,3
rapine,⚔️,1
rapist,⚠️,1
rapper,🎤,3
rapport,🤝,2
rapprochement,🤝,2
rapscallion,😈,1
rapt,😮,2
rapture,😇,2
rapturous,😇,2
rare,💎,2
rarefy,💨,1
rarely,🕐,1
raring,🏁,1
rarity,💎,2
rascal,😈,2
rash,🔴,2
rasher,🥓,2
rasp,🎵,1
raspy,🎵,1
rat,🐀,3
ratchet,🔧,3
rate,💯,2
rather,🤔,1
ratification,✍️,2
ratify,✍️,2
rating,⭐,2
ratio,➗,2
ration,🍞,2
rational,🧠,2
rationale,🧠,2
rationalism,🧠,1
rationalist,🧠,1
rationality,🧠,1
rationalization,🧠,1
rationalize,🧠,1
rations,🍞,2
rattan,🪑,1
rattle,🎵,2
rattler,🐍,2
rattling,🎵,1
ratty,🐀,1
raucous,📢,2
raunchy,😏,1
ravage,💥,2
rave,🎉,2
ravel,🧶,1
raven,🐦‍⬛,3
ravenous,🍽️,2
ravine,🏞️,3
raving,😡,1
ravioli,🍝,3
ravish,😍,1
ravishing,😍,2
raw,🥩,3
rawboned,🦴,1
ray,☀️,2
rayon,🧵,1
raze,💥,2
razor,🪒,3
razz,😜,1
re,🔗,1
reach,🤚,2
react,💥,2
reaction,💥,2
reactionary,🔙,1
reactivate,🔄,2
reactivation,🔄,2
reactor,⚛️,3
read,📖,3
readability,📖,1
readable,📖,2
reader,📖,3
readership,📖,1
readily,✅,1
reading,📖,3
readjust,🔧,1
readjustment,🔧,1
ready,✅,3
reagent,🧪,3
real,✅,2
realism,🎨,1
realist,🎨,1
realistic,🎨,2
reality,🌍,2
realizable,💡,1
realization,💡,2
realize,💡,3
really,‼️,1
realm,🏰,2
realty,🏠,2
ream,📄,1
reamer,🔧,1
reanimate,⚡,1
reap,🌾,3
reaper,💀,3
reappear,👻,1
reappearance,👻,1
reapportion,📊,1
reapportionment,📊,1
reappraisal,📊,1
rear,🍑,2
rearm,🔫,1
rearmament,🔫,1
rearrange,🔀,2
rearrangement,🔀,2
rearward,⬅️,1
rearwards,⬅️,1
reason,🧠,2
reasonable,✅,2
reasoning,🧠,2
reassessment,📊,1
reassurance,🤗,2
reassure,🤗,2
reassuring,🤗,2
rebate,💵,2
rebel,✊,2
rebellion,✊,2
rebellious,✊,2
rebirth,🐣,2
reborn,🐣,2
rebound,🏀,2
rebuff,🙅,2
rebuild,🏗️,2
rebuilt,🏗️,1
rebuke,😠,1
rebus,🧩,1
rebut,🗣️,1
rebuttal,🗣️,1
recalcitrance,🙅,1
recalcitrant,🙅,1
recall,🧠,2
recant,🔙,1
recantation,🔙,1
recap,📝,2
recapitulate,📝,1
recapitulation,📝,1
recapture,🎣,1
recast,🎬,1
recede,📉,2
receipt,🧾,3
receipts,🧾,3
receivable,💵,1
receive,📥,2
receiver,📞,2
receivership,⚖️,1
recent,🆕,2
receptacle,🗑️,2
reception,💐,2
receptionist,💁,2
receptive,👂,2
receptor,🧬,2
recess,🏫,2
recession,📉,2
recessional,🎵,1
recessive,🧬,1
recipe,📝,3
recipient,📥,2
reciprocal,🔄,2
reciprocate,🔄,2
reciprocation,🔄,1
reciprocity,🔄,1
recital,🎹,2
recitation,🗣️,2
recite,🗣️,2
reckless,🏎️,2
reckon,🤔,2
reckoning,⚖️,2
reclaim,♻️,2
reclamation,♻️,1
recline,🛋️,2
recliner,🛋️,3
recluse,🚪,1
reclusive,🚪,1
recognition,🏅,2
recognizable,👀,2
recognizance,⚖️,1
recognize,👀,2
recoil,💥,2
recollect,🧠,2
recollection,🧠,2
recommend,👍,2
recommendation,👍,2
recompense,💰,2
reconcilable,🤝,1
reconcile,🤝,2
reconciliation,🤝,2
recondite,🤔,1
recondition,🔧,1
reconnaissance,🔭,2
reconnoiter,🔭,1
reconsider,🤔,2
reconsideration,🤔,1
reconstitute,🔧,1
reconstruct,🏗️,2
reconstruction,🏗️,2
record,💿,3
recorder,🎙️,3
recording,🎙️,2
recount,🔢,2
recoup,💰,1
recourse,⚖️,1
recover,💪,2
recoverable,♻️,1
recovery,💪,2
recreation,🎡,2
recreational,🎡,2
recrimination,😠,1
recruit,📋,2
recruitment,📋,2
rectal,🍑,1
rectangle,▭,3
rectangular,▭,3
rectification,🔧,1
rectify,🔧,2
rectilinear,📐,1
rectitude,😇,1
